text,level1,level2,level3,dataset,split
I would like to delivery status regarding my recent order.,Query,Delivery_Status,Positive,social_media,train
I want to give feedback about return request.,Request,Return_Request,Strongly Positive,social_media,train
Can you provide information about book ticket?,Request,Book_Ticket,Negative,social_media,train
I am experiencing an issue related to book ticket.,Request,Book_Ticket,Neutral,social_media,train
I would like to return request regarding my recent order.,Request,Return_Request,Strongly Negative,social_media,train
Can you provide information about report problem?,Complaint,Report_Problem,Neutral,social_media,train
I want to give feedback about return request.,Request,Return_Request,Strongly Positive,social_media,train
I would like to cancel order regarding my recent order.,Feedback,Cancel_Order,Strongly Positive,social_media,train
Can you provide information about payment issue?,Complaint,Payment_Issue,Negative,social_media,train
Please help me with track package as soon as possible.,Feedback,Track_Package,Neutral,social_media,train
I want to give feedback about cancel order.,Feedback,Cancel_Order,Strongly Negative,social_media,train
Please help me with product inquiry as soon as possible.,Query,Product_Inquiry,Neutral,social_media,train
I want to give feedback about track package.,Feedback,Track_Package,Negative,social_media,train
Please help me with cancel order as soon as possible.,Feedback,Cancel_Order,Negative,social_media,train
I would like to book ticket regarding my recent order.,Request,Book_Ticket,Neutral,social_media,train
Can you provide information about product inquiry?,Query,Product_Inquiry,Negative,social_media,train
I would like to delivery status regarding my recent order.,Query,Delivery_Status,Strongly Negative,social_media,train
Please help me with product inquiry as soon as possible.,Query,Product_Inquiry,Negative,social_media,train
Can you provide information about book ticket?,Request,Book_Ticket,Strongly Positive,social_media,train
Please help me with delivery status as soon as possible.,Query,Delivery_Status,Negative,social_media,train
Can you provide information about report problem?,Complaint,Report_Problem,Strongly Positive,social_media,train
Please help me with book ticket as soon as possible.,Request,Book_Ticket,Neutral,social_media,train
Can you provide information about book ticket?,Request,Book_Ticket,Neutral,social_media,train
I am experiencing an issue related to delivery status.,Query,Delivery_Status,Positive,social_media,train
I am experiencing an issue related to track package.,Feedback,Track_Package,Negative,social_media,train
I am experiencing an issue related to return request.,Request,Return_Request,Strongly Negative,social_media,train
Please help me with track package as soon as possible.,Feedback,Track_Package,Positive,social_media,train
Please help me with book ticket as soon as possible.,Request,Book_Ticket,Neutral,social_media,train
Can you provide information about payment issue?,Complaint,Payment_Issue,Strongly Positive,social_media,train
Can you provide information about report problem?,Complaint,Report_Problem,Positive,social_media,train
I would like to return request regarding my recent order.,Request,Return_Request,Neutral,social_media,train
I would like to report problem regarding my recent order.,Complaint,Report_Problem,Negative,social_media,train
I want to give feedback about return request.,Request,Return_Request,Positive,social_media,train
Please help me with product inquiry as soon as possible.,Query,Product_Inquiry,Positive,social_media,train
I would like to track package regarding my recent order.,Feedback,Track_Package,Neutral,social_media,train
I am experiencing an issue related to cancel order.,Feedback,Cancel_Order,Neutral,social_media,train
Can you provide information about book ticket?,Request,Book_Ticket,Negative,social_media,train
I am experiencing an issue related to payment issue.,Complaint,Payment_Issue,Strongly Negative,social_media,train
I want to give feedback about book ticket.,Request,Book_Ticket,Negative,social_media,train
Please help me with payment issue as soon as possible.,Complaint,Payment_Issue,Strongly Positive,social_media,train
Please help me with payment issue as soon as possible.,Complaint,Payment_Issue,Negative,social_media,train
I am experiencing an issue related to track package.,Feedback,Track_Package,Neutral,social_media,train
Can you provide information about book ticket?,Request,Book_Ticket,Strongly Positive,social_media,train
I want to give feedback about return request.,Request,Return_Request,Negative,social_media,train
Can you provide information about product inquiry?,Query,Product_Inquiry,Strongly Negative,social_media,train
I am experiencing an issue related to report problem.,Complaint,Report_Problem,Negative,social_media,train
I want to give feedback about product inquiry.,Query,Product_Inquiry,Negative,social_media,train
Can you provide information about product inquiry?,Query,Product_Inquiry,Strongly Positive,social_media,train
I want to give feedback about report problem.,Complaint,Report_Problem,Neutral,social_media,train
Please help me with cancel order as soon as possible.,Feedback,Cancel_Order,Strongly Positive,social_media,train
Please help me with return request as soon as possible.,Request,Return_Request,Strongly Negative,social_media,train
I am experiencing an issue related to cancel order.,Feedback,Cancel_Order,Negative,social_media,train
Can you provide information about cancel order?,Feedback,Cancel_Order,Neutral,social_media,train
I would like to book ticket regarding my recent order.,Request,Book_Ticket,Strongly Positive,social_media,train
Please help me with cancel order as soon as possible.,Feedback,Cancel_Order,Neutral,social_media,train
I want to give feedback about book ticket.,Request,Book_Ticket,Strongly Negative,social_media,train
Can you provide information about product inquiry?,Query,Product_Inquiry,Strongly Negative,social_media,train
Can you provide information about return request?,Request,Return_Request,Positive,social_media,train
Can you provide information about cancel order?,Feedback,Cancel_Order,Strongly Positive,social_media,train
I would like to book ticket regarding my recent order.,Request,Book_Ticket,Neutral,social_media,train
Please help me with book ticket as soon as possible.,Request,Book_Ticket,Strongly Positive,social_media,train
Please help me with book ticket as soon as possible.,Request,Book_Ticket,Neutral,social_media,train
