text,level1,level2,polarity,source,lang,style
می‌خواستم درباره جزئیات قیمت‌گذاری این کالا بیشتر بدانم. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,pricing_request,neutral,ecommerce,fa,semi_formal
می‌خواستم درباره شرایط گارانتی بیشتر بدانم. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Query,warranty_query,positive,ecommerce,fa,informal
محصول درست کار نمی‌کند، راهنمایی می‌خواستم. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,technical_support_query,positive,ecommerce,fa,semi_formal
اگر قابلیت پیشنهاد هوشمند اضافه شود عالی می‌شود. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,positive,ecommerce,fa,formal
مدت زیادی منتظر پاسخ پشتیبانی ماندم ولی پاسخی دریافت نکردم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,negative,ecommerce,fa,semi_formal
اگر قابلیت پیشنهاد هوشمند اضافه شود عالی می‌شود. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,positive,ecommerce,fa,formal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,pricing_request,positive,ecommerce,fa,formal
آیا می‌توانید اطلاعات بیشتری درباره ویژگی‌های این محصول ارائه دهید؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,informal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Request,pricing_request,neutral,ecommerce,fa,informal
آیا این محصول به‌زودی موجود می‌شود؟ هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,informal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,semi_formal
در استفاده از محصول مشکل دارم، لطفاً راهنمایی کنید. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Query,technical_support_query,neutral,ecommerce,fa,informal
جنس کالا با توضیحات سایت متفاوت بود. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,neutral,ecommerce,fa,informal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Request,pricing_request,positive,ecommerce,fa,semi_formal
انتظار نداشتم سفارش اینقدر دیر برسد. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,positive,ecommerce,fa,informal
می‌خواستم درباره جزئیات قیمت‌گذاری این کالا بیشتر بدانم. در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,pricing_request,negative,ecommerce,fa,semi_formal
محصول درست کار نمی‌کند، راهنمایی می‌خواستم. در کل تجربه‌ام مثبت بود. واقعاً از خریدم راضی‌ام. (خرید از فروشگاه آنلاین).,Query,technical_support_query,positive,ecommerce,fa,semi_formal
خدمات عالی بود و دوباره خرید می‌کنم. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,neutral,ecommerce,fa,formal
می‌خواستم درباره جزئیات قیمت‌گذاری این کالا بیشتر بدانم. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Request,pricing_request,neutral,ecommerce,fa,formal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,availability_request,negative,ecommerce,fa,informal
تصاویر محصول با واقعیت تفاوت داشت. در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Complaint,misleading_description_complaint,negative,ecommerce,fa,semi_formal
چه زمانی امکان بازگشت وجه وجود دارد؟ در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Query,refund_policy_query,positive,ecommerce,fa,formal
توضیحات کالا گمراه‌کننده بود. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Complaint,misleading_description_complaint,positive,ecommerce,fa,formal
نیاز دارم دقیق‌تر بدانم این محصول چه امکاناتی دارد. هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Request,product_info_request,neutral,ecommerce,fa,formal
تجربه خرید خیلی خوبی بود. هنوز نظر قطعی ندارم. تجربه‌ام تا الان معمولی بوده. (خرید از فروشگاه آنلاین).,Feedback,positive_experience_feedback,neutral,ecommerce,fa,formal
آیا این محصول به‌زودی موجود می‌شود؟ هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Request,availability_request,neutral,ecommerce,fa,informal
افزودن نظرات تصویری خیلی کاربردی خواهد بود. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,feature_request_feedback,positive,ecommerce,fa,formal
آیا موجودی این کالا به‌زودی شارژ می‌شود؟ در مجموع از تجربه راضی نبودم. پشتیبانی هم پاسخ‌گو نبود. (خرید از فروشگاه آنلاین).,Request,availability_request,negative,ecommerce,fa,informal
آیا امکان دارد بگویید چرا قیمت این محصول تغییر کرده؟ در مجموع از تجربه راضی نبودم. به هیچ‌کس توصیه نمی‌کنم. (خرید از فروشگاه آنلاین).,Request,pricing_request,negative,ecommerce,fa,semi_formal
ارسال سفارش بسیار دیرتر از موعد انجام شد. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,positive,ecommerce,fa,informal
پشتیبانی دیر پاسخ می‌دهد و مشکل من هنوز حل نشده. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Complaint,support_inefficiency_complaint,positive,ecommerce,fa,formal
کیفیت محصول دریافتی اصلاً مطابق انتظار نبود. هنوز نظر قطعی ندارم. باید بیشتر استفاده کنم تا بتونم نظر قطعی بدم. (خرید از فروشگاه آنلاین).,Complaint,product_quality_complaint,neutral,ecommerce,fa,semi_formal
مراحل بازگرداندن کالا چگونه است؟ هنوز نظر قطعی ندارم. فعلاً نه خیلی خوب بوده نه خیلی بد. (خرید از فروشگاه آنلاین).,Query,return_process_query,neutral,ecommerce,fa,semi_formal
انتظار نداشتم سفارش اینقدر دیر برسد. در کل تجربه‌ام مثبت بود. حتماً دوباره از همین جا سفارش می‌دم. (خرید از فروشگاه آنلاین).,Complaint,delivery_delay_complaint,positive,ecommerce,fa,informal
پیشنهاد می‌کنم تنوع محصولات را بیشتر کنید. در کل تجربه‌ام مثبت بود. نسبت به قیمتی که پرداخت کردم عالی بود. (خرید از فروشگاه آنلاین).,Feedback,suggestion_feedback,positive,ecommerce,fa,semi_formal
